scenario,mois,date_calendrier,annee,equipes,independants,organisateurs,organisateurs_solo,organisateurs_pro,clubs_tri,coachs_tri,athletes_tri,coachs_running,clubs_running,clients_multisport,clients_total_endurance,mrr_multisport,part_mrr_multisport_pct,arpu_equipe,mrr_equipes,mrr_independants,mrr_abonnements,mrr_marketplace,gmv_marketplace_mois,missions_vacataires_mois,commission_missions_pct,part_mrr_international_pct,mrr_enterprise,mrr_total,arr,marge_brute_pct,marge_brute_eur,cogs_variables,couts_infra_outils,couts_rh_equipe,effectif_etp,salaire_fondateur_net,dividendes_fondateur_net,remuneration_totale_net,remuneration_lissee_annuelle,mode_remuneration,cout_total_mensuel,resultat_net,tresorerie,multiple_valorisation,valorisation_eur,vs_ippogee,objectif_15k,objectif_100M
Leader Europe (objectif 100M€),4,mars 2028,Y1,23.8,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,74.0,1764.0,800.0,2564.0,0.0,0.0,0.0,0.0,0.0,0,2564.0,30771.0,83.8,2148.0,416.0,2000.0,250.0,2,0,0.0,0.0,0.0,salaire,2250.0,-102.0,146896.0,7.0,215394.0,En cours,,
Leader Europe (objectif 100M€),5,avr. 2028,Y1,29.6,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,74.0,2199.0,992.0,3191.0,0.0,0.0,0.0,0.0,0.0,0,3191.0,38286.0,83.8,2673.0,518.0,2000.0,250.0,2,0,0.0,0.0,0.0,salaire,2250.0,423.0,147318.0,7.0,268002.0,En cours,,
Leader Europe (objectif 100M€),6,mai 2028,Y1,35.5,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,74.0,2630.0,1181.0,3811.0,0.0,0.0,0.0,0.0,0.0,0,3811.0,45732.0,83.8,3193.0,618.0,2000.0,1550.0,4,0,0.0,0.0,0.0,salaire,3550.0,-357.0,146961.0,7.0,320126.0,En cours,,
Leader Europe (objectif 100M€),7,juin 2028,Y1,45.2,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,74.0,3356.0,1653.0,5010.0,0.0,0.0,0.0,0.0,0.0,0,5010.0,60115.0,83.8,4198.0,812.0,2000.0,1550.0,4,0,0.0,0.0,0.0,salaire,3550.0,648.0,147609.0,7.0,420802.0,En cours,,
Leader Europe (objectif 100M€),8,juil. 2028,Y1,55.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,74.0,4078.0,2118.0,6196.0,0.0,0.0,0.0,0.0,0.0,0,6196.0,74351.0,83.8,5192.0,1004.0,2000.0,1550.0,4,0,0.0,0.0,0.0,salaire,3550.0,1642.0,149251.0,7.0,520460.0,En cours,,
Leader Europe (objectif 100M€),9,août 2028,Y1,64.6,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,74.0,4795.0,2575.0,7370.0,0.0,0.0,0.0,0.0,0.0,0,7370.0,88444.0,83.8,6177.0,1194.0,2000.0,1550.0,4,0,0.0,0.0,0.0,salaire,3550.0,2627.0,151878.0,7.0,619111.0,En cours,,
Leader Europe (objectif 100M€),10,sept. 2028,Y1,74.3,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,74.0,5508.0,3025.0,8533.0,0.0,0.0,0.0,0.0,0.0,0,8533.0,102396.0,83.8,7152.0,1381.0,2000.0,1550.0,4,0,0.0,0.0,0.0,salaire,3550.0,3602.0,155479.0,9.0,921561.0,En cours,,
Leader Europe (objectif 100M€),11,oct. 2028,Y1,83.8,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0,0.0,74.0,6216.0,3468.0,9684.0,0.0,0.0,0.0,0.0,0.0,0,9684.0,116207.0,83.8,8116.0,1568.0,2000.0,1550.0,4,0,0.0,0.0,0.0,salaire,3550.0,4566.0,160045.0,9.0,1045861.0,En cours,,
Leader Europe (objectif 100M€),12,nov. 2028,Y1,93.3,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,74.0,6921.0,3903.0,10823.0,0.0,0.0,0.0,0.0,0.0,0,10823.0,129879.0,83.8,9072.0,1752.0,2000.0,1550.0,4,0,0.0,0.0,0.0,salaire,3550.0,5522.0,165567.0,9.0,1168915.0,En cours,,
Leader Europe (objectif 100M€),13,déc. 2028,Y2,102.7,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,75.0,7704.0,4331.0,12035.0,0.0,0.0,0.0,0.0,0.0,0,12035.0,144417.0,83.8,10088.0,1947.0,4000.0,1550.0,4,2431.0,0.0,2431.0,2244.0,salaire,10088.0,0.0,165567.0,9.0,1299755.0,En cours,,
Leader Europe (objectif 100M€),14,jan. 2029,Y2,112.1,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,76.0,8499.0,4752.0,13250.0,0.0,0.0,0.0,0.0,0.0,0,13250.0,159003.0,83.8,11108.0,2142.0,4000.0,1550.0,4,2977.0,0.0,2977.0,4636.0,salaire,11108.0,0.0,165567.0,9.0,1431027.0,En cours,,
Leader Europe (objectif 100M€),15,fév. 2029,Y2,121.4,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,0.0,77.0,9304.0,5166.0,14470.0,0.0,0.0,0.0,0.0,0.0,0,14470.0,173637.0,83.8,12131.0,2338.0,4000.0,1550.0,4,3000,0.0,3000.0,6727.0,salaire,11150.0,981.0,166548.0,9.0,1562732.0,En cours,,
Leader Europe (objectif 100M€),16,mars 2029,Y2,130.7,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,77.0,10120.0,5573.0,15693.0,0.0,0.0,0.0,0.0,0.0,0,15693.0,188319.0,83.8,13158.0,2535.0,4000.0,1550.0,4,3000,0.0,3000.0,8556.0,salaire,11150.0,2008.0,168557.0,9.0,1694869.0,En cours,,
Leader Europe (objectif 100M€),17,avr. 2029,Y2,139.9,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,78.0,10947.0,5974.0,16921.0,0.0,0.0,0.0,0.0,0.0,0,16921.0,203049.0,83.9,14189.0,2732.0,4000.0,1550.0,4,3000,0.0,3000.0,10171.0,salaire,11150.0,3039.0,171596.0,9.0,1827438.0,En cours,,
Leader Europe (objectif 100M€),18,mai 2029,Y2,149.1,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,0.0,0.0,79.0,11785.0,6368.0,18152.0,0.0,0.0,0.0,0.0,0.0,0,18152.0,217827.0,83.9,15223.0,2930.0,4000.0,7050.0,5,2235.0,0.0,2235.0,11096.0,salaire,15223.0,0.0,171596.0,9.3,2025789.0,En cours,,
Leader Europe (objectif 100M€),19,juin 2029,Y2,162.2,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,80.0,12952.0,7247.0,20199.0,0.0,0.0,0.0,0.0,0.0,0,20199.0,242390.0,83.9,16942.0,3257.0,4000.0,7050.0,5,3000,0.0,3000.0,12407.0,salaire,16650.0,292.0,171888.0,9.3,2254230.0,En cours,,
Leader Europe (objectif 100M€),20,juil. 2029,Y2,175.2,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,0.0,0.0,81.0,14134.0,8112.0,22247.0,0.0,0.0,0.0,0.0,0.0,0,22247.0,266960.0,83.9,18662.0,3584.0,4000.0,7050.0,5,3000,0.0,3000.0,13586.0,salaire,16650.0,2012.0,173900.0,9.3,2482725.0,En cours,,
Leader Europe (objectif 100M€),21,août 2029,Y2,188.1,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.0,0.0,0.0,81.0,15331.0,8963.0,24295.0,0.0,0.0,0.0,0.0,0.0,0,24295.0,291536.0,83.9,20383.0,3912.0,4000.0,7050.0,5,3000,0.0,3000.0,14654.0,salaire,16650.0,3733.0,177633.0,9.3,2711284.0,En cours,,
Leader Europe (objectif 100M€),22,sept. 2029,Y2,201.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0,0.0,82.0,16543.0,9800.0,26343.0,0.0,0.0,0.0,0.0,0.0,0,26343.0,316120.0,83.9,22104.0,4239.0,4000.0,7050.0,5,3000,0.0,3000.0,15624.0,salaire,16650.0,5454.0,183087.0,9.3,2939915.0,En cours,,
Leader Europe (objectif 100M€),23,oct. 2029,Y2,213.8,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,0.0,0.0,83.0,17769.0,10624.0,28393.0,0.0,0.0,0.0,0.0,0.0,0,28393.0,340713.0,83.9,23826.0,4566.0,4000.0,7050.0,5,3000,0.0,3000.0,16510.0,salaire,16650.0,7176.0,190264.0,9.3,3168628.0,En cours,,
Leader Europe (objectif 100M€),24,nov. 2029,Y2,226.5,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,0.0,0.0,84.0,19010.0,11433.0,30443.0,0,0.0,0.0,11.5,0.0,0,30443.0,365315.0,83.9,25549.0,4893.0,4000.0,11550.0,6,3000,0.0,3000.0,17322.0,salaire,21150.0,4399.0,694663.0,12.1,4420314.0,En cours,,
Leader Europe (objectif 100M€),25,déc. 2029,Y3,239.3,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,0.0,0.0,85.0,20365.0,12248.0,32613.0,86.0,861.0,1.0,11.5,0.9,0,32699.0,392392.0,84.0,27456.0,5243.0,8027.0,11550.0,6,4221.0,0.0,4221.0,18655.0,salaire,27456.0,0.0,694663.0,10.6,4159354.0,En cours,,
Leader Europe (objectif 100M€),26,jan. 2030,Y3,252.3,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.0,0.0,0.0,86.0,21760.0,13068.0,34829.0,188.0,1876.0,2.3,11.5,1.8,0,35017.0,420202.0,84.0,29415.0,5601.0,8053.0,11550.0,6,5257.0,0.0,5257.0,20364.0,salaire,29415.0,0.0,694663.0,10.6,4454142.0,En cours,,
Leader Europe (objectif 100M€),27,fév. 2030,Y3,265.4,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,87.0,23197.0,13893.0,37090.0,307.0,3053.0,3.7,11.5,2.8,0,37397.0,448762.0,84.0,31430.0,5967.0,8080.0,11550.0,6,6321.0,0.0,6321.0,22419.0,salaire,31430.0,0.0,694663.0,10.6,4756879.0,En cours,,
Leader Europe (objectif 100M€),28,mars 2030,Y3,278.6,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.0,0.0,0.0,89.0,24675.0,14723.0,39398.0,442.0,4406.0,5.3,11.5,3.7,0,39841.0,478088.0,84.1,33499.0,6341.0,8107.0,11550.0,6,7416.0,0.0,7416.0,24796.0,salaire,33499.0,0.0,694663.0,10.6,5067738.0,En cours,,
Leader Europe (objectif 100M€),29,avr. 2030,Y3,292.0,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0,0.0,0.0,90.0,26195.0,15558.0,41753.0,597.0,5943.0,7.2,11.5,4.6,0,42350.0,508198.0,84.1,35626.0,6724.0,8133.0,11550.0,6,8541.0,0.0,8541.0,27476.0,salaire,35626.0,0.0,694663.0,12.6,6403292.0,En cours,,
Leader Europe (objectif 100M€),30,mai 2030,Y3,305.4,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.0,0.0,0.0,91.0,27758.0,16397.0,44155.0,771.0,7677.0,9.3,11.5,5.5,0,44926.0,539107.0,84.2,37811.0,7114.0,8160.0,15050.0,7,7822.0,0.0,7822.0,29689.0,salaire,37811.0,0.0,694663.0,12.6,6792746.0,En cours,,
Leader Europe (objectif 100M€),31,juin 2030,Y3,319.0,2103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.0,0.0,0.0,92.0,29362.0,17242.0,46604.0,965.0,9619.0,11.7,11.5,6.4,0,47569.0,570833.0,84.2,40056.0,7513.0,8187.0,15050.0,7,9010.0,0.0,9010.0,32219.0,salaire,40056.0,0.0,694663.0,13.1,7477906.0,En cours,,
Leader Europe (objectif 100M€),32,juil. 2030,Y3,332.7,2206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,0.0,0.0,93.0,31010.0,18090.0,49100.0,1182.0,11781.0,14.3,11.5,7.3,0,50283.0,603392.0,84.2,42362.0,7921.0,8213.0,15050.0,7,10000,0.0,10000.0,34962.0,salaire,41930.0,432.0,695095.0,13.1,7904438.0,En cours,,
Leader Europe (objectif 100M€),33,août 2030,Y3,346.6,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,0.0,0.0,94.0,32701.0,18944.0,51645.0,1422.0,14173.0,17.2,11.5,8.2,0,53067.0,636803.0,84.3,44729.0,8338.0,8240.0,15050.0,7,10000,0.0,10000.0,37539.0,salaire,41957.0,2773.0,697868.0,13.1,8342120.0,En cours,,
Leader Europe (objectif 100M€),34,sept. 2030,Y3,360.5,2415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,0.0,0.0,96.0,34435.0,19802.0,54237.0,1687.0,16807.0,20.4,11.5,9.2,0,55924.0,671083.0,84.3,47161.0,8763.0,8267.0,15050.0,7,10000,0.0,10000.0,39964.0,salaire,41983.0,5178.0,703045.0,13.1,8791183.0,En cours,,
Leader Europe (objectif 100M€),35,oct. 2030,Y3,374.6,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.0,0.0,0.0,97.0,36214.0,20664.0,56878.0,1976.0,19697.0,23.9,11.5,10.1,0,58854.0,706249.0,84.4,49657.0,9197.0,8293.0,15050.0,7,10000,0.0,10000.0,42251.0,salaire,42010.0,7647.0,710692.0,13.1,9251856.0,En cours,,
Leader Europe (objectif 100M€),36,nov. 2030,Y3,388.8,2626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,0.0,0.0,98.0,38037.0,21530.0,59567.0,2293.0,22853.0,27.7,11.5,11.0,0,61860.0,742319.0,84.4,52220.0,9640.0,8320.0,20850.0,8,10000,0.0,10000.0,44411.0,salaire,47837.0,4383.0,715076.0,14.6,10837853.0,En cours,,
Leader Europe (objectif 100M€),37,déc. 2030,Y4,415.0,2831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.0,0.0,0.0,99.0,40886.0,23217.0,64103.0,2679.0,26715.0,32.4,11.5,11.9,0,66781.0,801377.0,84.5,56399.0,10383.0,15650.0,20850.0,8,10660.0,0.0,10660.0,46668.0,salaire,56399.0,0.0,715076.0,13.1,10498035.0,En cours,,
Leader Europe (objectif 100M€),38,jan. 2031,Y4,441.4,3037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,0.0,0.0,99.0,43790.0,24907.0,68697.0,3099.0,30933.0,37.5,11.5,12.8,0,71796.0,861552.0,84.5,60659.0,11137.0,15700.0,20850.0,8,12916.0,0.0,12916.0,49518.0,salaire,60659.0,0.0,715076.0,13.1,11286335.0,En cours,,
Leader Europe (objectif 100M€),39,fév. 2031,Y4,468.0,3244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712.0,0.0,0.0,100.0,46750.0,26599.0,73349.0,3556.0,35516.0,43.0,11.5,13.8,0,76905.0,922862.0,84.5,65003.0,11902.0,15750.0,20850.0,8,15216.0,0.0,15216.0,52930.0,salaire,65003.0,0.0,715076.0,13.1,12089489.0,En cours,OUI,
Leader Europe (objectif 100M€),40,mars 2031,Y4,494.7,3451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0,0.0,0.0,101.0,49765.0,28295.0,78060.0,4050.0,40476.0,49.1,11.4,14.7,0,82110.0,985321.0,84.6,69432.0,12679.0,15800.0,20850.0,8,17562.0,0.0,17562.0,56875.0,salaire,69432.0,0.0,715076.0,13.1,12907707.0,En cours,OUI,
Leader Europe (objectif 100M€),41,avr. 2031,Y4,521.7,3658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179.0,0.0,0.0,101.0,52837.0,29994.0,82830.0,4582.0,45826.0,55.5,11.4,15.6,0,87412.0,1048947.0,84.6,73946.0,13466.0,15850.0,20850.0,8,18000,0.0,18000.0,60756.0,salaire,70300.0,3646.0,718722.0,13.1,13741204.0,En cours,OUI,
Leader Europe (objectif 100M€),42,mai 2031,Y4,548.9,3865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.0,0.0,0.0,102.0,55964.0,31695.0,87659.0,5154.0,51578.0,62.5,11.4,16.5,0,92813.0,1113755.0,84.6,78548.0,14265.0,15900.0,26350.0,9,18000,0.0,18000.0,64453.0,salaire,75850.0,2698.0,721419.0,13.1,14590194.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),43,juin 2031,Y4,576.2,4073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4649.0,0.0,0.0,103.0,59148.0,33400.0,92547.0,5766.0,57744.0,70.0,11.4,17.4,0,98314.0,1179763.0,84.7,83238.0,15076.0,15950.0,26350.0,9,18000,0.0,18000.0,67977.0,salaire,75900.0,7338.0,728757.0,13.1,15454893.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),44,juil. 2031,Y4,603.7,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.0,0.0,0.0,103.0,62388.0,35107.0,97495.0,6420.0,64335.0,78.0,11.4,18.3,0,103916.0,1246986.0,84.7,88017.0,15898.0,16000.0,26350.0,9,18000,0.0,18000.0,71341.0,salaire,75950.0,12067.0,740824.0,13.1,16335517.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),45,août 2031,Y4,631.4,4490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5121.0,0.0,0.0,104.0,65686.0,36817.0,102503.0,7117.0,71365.0,86.5,11.4,19.2,0,109620.0,1315442.0,84.7,92888.0,16732.0,16050.0,26350.0,9,18000,0.0,18000.0,74556.0,salaire,76000.0,16888.0,757712.0,13.1,17232285.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),46,sept. 2031,Y4,659.3,4699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5358.0,0.0,0.0,105.0,69041.0,38529.0,107570.0,7859.0,78845.0,95.6,11.4,20.2,0,115429.0,1385146.0,84.8,97851.0,17578.0,16100.0,26350.0,9,18000,0.0,18000.0,77631.0,salaire,76050.0,21801.0,779512.0,13.1,18145415.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),47,oct. 2031,Y4,687.4,4908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5595.0,0.0,0.0,105.0,72453.0,40245.0,112698.0,8645.0,86787.0,105.2,11.4,21.1,0,121343.0,1456117.0,84.8,102907.0,18436.0,16150.0,26350.0,9,18000,0.0,18000.0,80575.0,salaire,76100.0,26807.0,806320.0,13.1,19075127.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),48,nov. 2031,Y4,715.7,5117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833.0,0.0,0.0,106.0,75923.0,41963.0,117886.0,9478.0,95206.0,115.4,11.4,22.0,0,127364.0,1528370.0,84.8,108058.0,19306.0,16200.0,33350.0,10,18000,0.0,18000.0,83396.0,salaire,83150.0,24908.0,2831228.0,16.6,25370937.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),49,déc. 2031,Y5,743.7,5323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6067.0,0.0,0.0,107.0,79414.0,43652.0,123067.0,9940.0,99901.0,121.1,11.4,22.0,0,133006.0,1596077.0,84.8,112855.0,20152.0,16200.0,33350.0,10,18000,0.0,18000.0,86102.0,salaire,83150.0,29705.0,2860933.0,15.1,24100758.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),50,jan. 2032,Y5,771.7,5526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6298.0,0.0,0.0,107.0,82925.0,45314.0,128240.0,10406.0,104645.0,126.8,11.4,22.0,0,138646.0,1663750.0,84.9,117649.0,20996.0,16200.0,33350.0,10,18000,0.0,18000.0,88700.0,salaire,83150.0,34499.0,2895432.0,15.1,25122626.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),51,fév. 2032,Y5,799.4,5726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6525.0,0.0,0.0,108.0,86457.0,46949.0,133406.0,10877.0,109438.0,132.7,11.4,22.0,0,144283.0,1731392.0,84.9,122443.0,21840.0,16200.0,33350.0,10,18000,0.0,18000.0,91196.0,salaire,83150.0,39293.0,2934725.0,15.1,26144016.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),52,mars 2032,Y5,827.0,5922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6749.0,0.0,0.0,109.0,90008.0,48557.0,138565.0,11352.0,114280.0,138.5,11.4,22.0,0,149917.0,1799004.0,84.9,127235.0,22682.0,16200.0,33350.0,10,18000,0.0,18000.0,93596.0,salaire,83150.0,44085.0,2978809.0,15.1,27164960.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),53,avr. 2032,Y5,854.4,6114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6969.0,0.0,0.0,110.0,93579.0,50139.0,143718.0,11831.0,119170.0,144.4,11.4,22.0,0,155549.0,1866588.0,84.9,132025.0,23524.0,16200.0,33350.0,10,18000,0.0,18000.0,95906.0,salaire,83150.0,48875.0,3027685.0,15.1,28185484.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),54,mai 2032,Y5,881.7,6304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7186.0,0.0,0.0,110.0,97170.0,51694.0,148864.0,12315.0,124107.0,150.4,11.4,22.0,0,161179.0,1934147.0,84.9,136815.0,24364.0,16200.0,38850.0,11,18000,0.0,18000.0,98130.0,salaire,88650.0,48165.0,3075850.0,15.1,29205618.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),55,juin 2032,Y5,908.7,6491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0,0.0,0.0,111.0,100780.0,53225.0,154004.0,12803.0,129091.0,156.5,11.4,22.0,0,166807.0,2001681.0,84.9,141604.0,25203.0,16200.0,38850.0,11,18000,0.0,18000.0,100273.0,salaire,88650.0,52954.0,3128804.0,15.1,30225389.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),56,juil. 2032,Y5,935.7,6674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7610.0,0.0,0.0,112.0,104408.0,54730.0,159138.0,13295.0,134121.0,162.6,11.4,22.0,0,172433.0,2069193.0,84.9,146392.0,26041.0,16200.0,38850.0,11,18000,0.0,18000.0,102340.0,salaire,88650.0,57742.0,3186545.0,15.1,31244821.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),57,août 2032,Y5,962.4,6855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7817.0,0.0,0.0,112.0,108056.0,56210.0,164266.0,13791.0,139197.0,168.7,11.3,22.0,0,178057.0,2136685.0,84.9,151179.0,26878.0,16200.0,38850.0,11,18000,0.0,18000.0,104334.0,salaire,88650.0,62529.0,3249074.0,15.1,32263942.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),58,sept. 2032,Y5,989.0,7032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8021.0,0.0,0.0,113.0,111722.0,57666.0,169388.0,14292.0,144319.0,174.9,11.3,22.0,0,183680.0,2204157.0,84.9,155966.0,27714.0,16200.0,38850.0,11,18000,0.0,18000.0,106259.0,salaire,88650.0,67316.0,3316390.0,15.1,33282775.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),59,oct. 2032,Y5,1015.5,7207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8223.0,0.0,0.0,114.0,115407.0,59098.0,174505.0,14796.0,149486.0,181.2,11.3,22.0,0,189301.0,2271612.0,84.9,160752.0,28549.0,16200.0,38850.0,11,18000,0.0,18000.0,108119.0,salaire,88650.0,72102.0,3388492.0,15.1,34301345.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),60,nov. 2032,Y5,1041.7,7379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8421.0,0.0,0.0,114.0,119109.0,60507.0,179616.0,15305.0,154697.0,187.5,11.3,22.0,0.0,194921.0,2339051.0,84.9,165537.0,29384.0,16200.0,44850.0,12,18000,0.0,18000.0,109917.0,salaire,94650.0,70887.0,3459379.0,15.4,36021390.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),61,déc. 2032,Y6,1084.0,7664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748.0,0.0,0.0,115.0,124400.0,62844.0,187243.0,16004.0,161820.0,196.1,11.3,22.0,1333.0,204581.0,2454966.0,85.0,173884.0,30696.0,48600.0,44850.0,12,18000,0.0,18000.0,111656.0,salaire,127050.0,46834.0,3506213.0,15.1,37069992.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),62,jan. 2033,Y6,1126.1,7944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9070.0,0.0,0.0,115.0,129696.0,65142.0,194838.0,16705.0,168970.0,204.8,11.3,22.0,2667.0,214210.0,2570519.0,85.1,182206.0,32004.0,48600.0,44850.0,12,18000,0.0,18000.0,113339.0,salaire,127050.0,55156.0,3561369.0,15.1,38814838.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),63,fév. 2033,Y6,1167.9,8220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9388.0,0.0,0.0,116.0,134998.0,67403.0,202401.0,17409.0,176147.0,213.5,11.3,22.0,4000.0,223810.0,2685715.0,85.1,190503.0,33306.0,48600.0,44850.0,12,18000,0.0,18000.0,114969.0,salaire,127050.0,63453.0,3624823.0,15.1,40554296.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),64,mars 2033,Y6,1209.5,8491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9701.0,0.0,0.0,116.0,140306.0,69627.0,209932.0,18114.0,183350.0,222.2,11.3,22.0,5333.0,233380.0,2800559.0,85.2,198777.0,34603.0,48600.0,44850.0,12,18000,0.0,18000.0,116547.0,salaire,127050.0,71727.0,3696550.0,15.1,42288447.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),65,avr. 2033,Y6,1250.8,8758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10009.0,0.0,0.0,116.0,145619.0,71814.0,217432.0,18822.0,190579.0,231.0,11.3,22.0,6667.0,242921.0,2915058.0,85.2,207026.0,35895.0,48600.0,44850.0,12,18000,0.0,18000.0,118077.0,salaire,127050.0,79976.0,3776526.0,15.1,44017370.0,DÉPASSÉ,OUI,
